segmentId,newSegmentId,frc,streetName,speedLimit,distance,averageSpeed,date,time,timeSet,dateRange,harmonicAverageSpeed,medianSpeed,standardDeviationSpeed,shape,travelTimeStandardDeviation,sampleSize,averageTravelTime,medianTravelTime,travelTimeRatio,speedPercentiles,hour,POI
14580012669189.0,00004d59-3500-0400-0000-000001862410,5,Jalan Abdul Samad,50,52.43,24.5,2024/8/14,9:00:00,2,1,21.6,23.9,6.4,"[{'latitude': 1.47, 'longitude': 103.74121}, {'latitude': 1.4701, 'longitude': 103.74108}, {'latitude': 1.47015, 'longitude': 103.74104}, {'latitude': 1.47022, 'longitude': 103.74097}, {'latitude': 1.47027, 'longitude': 103.74095}, {'latitude': 1.47032, 'longitude': 103.74093}, {'latitude': 1.47036, 'longitude': 103.74092}]",7.15,989,8.75,7.9,1,"[16, 18, 19, 20, 21, 22, 22, 23, 23, 24, 24, 25, 26, 27, 28, 29, 30, 32, 36]",9,23
14580015720448.0,00004d59-3500-0400-0000-000001862479,4,Jalan Kolam Air,50,55.87,50.6,2024/8/13,9,2,1,38,52.8,18.1,"[{'latitude': 1.46763, 'longitude': 103.73664}, {'latitude': 1.4677, 'longitude': 103.73664}, {'latitude': 1.46814, 'longitude': 103.73665}]",6.32,9056,5.3,3.81,1,"[18, 25, 30, 35, 39, 43, 46, 48, 50, 53, 55, 57, 59, 61, 63, 66, 68, 72, 78]",9,18
14580012544437.0,00004d59-3500-0400-0000-000001862565,5,Jalan Stulang Laut,50,13.76,27.2,2024/8/13,19,2,1,10.5,26.8,15.7,"[{'latitude': 1.47308, 'longitude': 103.77901}, {'latitude': 1.47317, 'longitude': 103.77892}]",9.31,5593,4.71,1.85,1,"[2, 5, 10, 13, 16, 19, 20, 23, 25, 27, 29, 31, 33, 35, 38, 40, 43, 47, 54]",19,16
14580012544441.0,00004d59-3500-0400-0000-000001862569,5,Jalan Stulang Laut,50,10.76,32.5,2024/8/13,7,2,1,24.2,33.1,10.7,"[{'latitude': 1.4732, 'longitude': 103.77896}, {'latitude': 1.47319, 'longitude': 103.77897}, {'latitude': 1.47317, 'longitude': 103.77899}, {'latitude': 1.47316, 'longitude': 103.779}, {'latitude': 1.47314, 'longitude': 103.77903}]",2.8,2516,1.6,1.17,1,"[13, 20, 23, 26, 27, 28, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 42, 44, 48]",7,16
14580013389392.0,00004d59-3500-0400-0000-0000018625a1,5,Jalan Abdul Samad,50,25.68,43.3,2024/8/14,14:00:00,2,1,32.2,44.8,11.8,"[{'latitude': 1.47293, 'longitude': 103.74315}, {'latitude': 1.47302, 'longitude': 103.74317}, {'latitude': 1.4731, 'longitude': 103.74318}, {'latitude': 1.47316, 'longitude': 103.74319}]",6.34,835,2.88,2.06,1,"[19, 29, 34, 36, 38, 40, 41, 42, 44, 45, 46, 47, 48, 50, 51, 52, 54, 56, 60]",14,27
14580014203062.0,00004d59-3500-0400-0000-0000018625a2,5,Jalan Abdul Samad,50,79.33,39.2,2024/8/14,15:00:00,2,1,32.8,38.7,11.9,"[{'latitude': 1.47316, 'longitude': 103.74319}, {'latitude': 1.47323, 'longitude': 103.74319}, {'latitude': 1.47338, 'longitude': 103.74321}, {'latitude': 1.47368, 'longitude': 103.74323}, {'latitude': 1.4738, 'longitude': 103.74323}, {'latitude': 1.47387, 'longitude': 103.74324}]",7.8,862,8.7,7.38,1,"[19, 24, 29, 30, 32, 33, 35, 36, 37, 39, 41, 43, 44, 46, 48, 50, 52, 55, 58]",15,27
14580014632392.0,00004d59-3500-0400-0000-0000018625e5,5,Jalan Abdul Samad,50,17.26,40.2,2024/8/14,13:00:00,2,1,31.7,40.8,14.5,"[{'latitude': 1.46259, 'longitude': 103.74443}, {'latitude': 1.46274, 'longitude': 103.74445}]",1.93,1499,1.96,1.52,1,"[15, 21, 26, 31, 34, 36, 37, 39, 40, 41, 42, 44, 45, 46, 48, 49, 51, 54, 61]",13,25
14580016968481.0,00004d59-3500-0400-0000-0000018625e6,5,Jalan Abdul Samad,50,9.18,39.2,2024/8/15,22:00:00,2,1,28.6,39.6,14.7,"[{'latitude': 1.46274, 'longitude': 103.74445}, {'latitude': 1.46282, 'longitude': 103.74446}]",2.29,1509,1.16,0.83,1,"[14, 20, 26, 30, 33, 35, 36, 37, 39, 40, 41, 42, 43, 45, 46, 48, 50, 53, 60]",22,25
14580018036313.0,00004d59-3500-0400-0000-000001862654,4,Jalan Kolam Air,50,7.58,53.9,2024/8/13,10,2,1,43,55.1,13.6,"[{'latitude': 1.47471, 'longitude': 103.73658}, {'latitude': 1.47478, 'longitude': 103.73659}]",0.82,9491,0.63,0.5,1,"[29, 40, 44, 47, 49, 50, 52, 53, 54, 55, 56, 58, 59, 60, 62, 63, 65, 68, 72]",10,19
14580014509386.0,00004d59-3500-0400-0000-000001862656,4,Jalan Kolam Air,50,50.61,55.8,2024/8/13,18,2,1,44.4,57.2,14.1,"[{'latitude': 1.47419, 'longitude': 103.73658}, {'latitude': 1.47431, 'longitude': 103.73657}, {'latitude': 1.47451, 'longitude': 103.73657}, {'latitude': 1.47465, 'longitude': 103.73658}]",4.87,9420,4.1,3.19,1,"[30, 42, 45, 48, 50, 52, 53, 55, 56, 57, 59, 60, 61, 63, 64, 66, 68, 70, 74]",18,19
14580013656243.0,00004d59-3500-0400-0000-000001862657,4,Jalan Kolam Air,50,6.53,54.4,2024/8/14,9,2,1,42.9,55.7,13.7,"[{'latitude': 1.47465, 'longitude': 103.73658}, {'latitude': 1.47471, 'longitude': 103.73658}]",0.79,9484,0.55,0.42,1,"[29, 41, 45, 47, 49, 50, 52, 53, 55, 56, 57, 58, 59, 61, 62, 64, 66, 69, 73]",9,19
14580017261862.0,00004d59-3500-0400-0000-0000018626ee,3,Jalan Lingkaran Dalam,50,9.1,62.4,2024/8/27,14,2,1,56.4,62,15.4,"[{'latitude': 1.46846, 'longitude': 103.74911}, {'latitude': 1.46851, 'longitude': 103.74917}]",0.51,4674,0.58,0.53,1,"[37, 46, 50, 53, 55, 57, 58, 60, 61, 62, 63, 65, 67, 68, 70, 72, 75, 78, 85]",14,30
14580015720644.0,00004d59-3500-0400-0000-0000018626ef,3,Jalan Lingkaran Dalam,50,13.32,62,2024/8/27,13,2,1,55.2,61.6,15.5,"[{'latitude': 1.46851, 'longitude': 103.74917}, {'latitude': 1.46858, 'longitude': 103.74927}]",1.12,4681,0.87,0.78,1,"[37, 45, 50, 53, 55, 56, 58, 59, 60, 62, 63, 65, 66, 68, 69, 72, 74, 78, 84]",13,30
14580016517767.0,00004d59-3500-0400-0000-0000018626f1,3,Jalan Lingkaran Dalam,50,6.17,62.9,2024/8/27,12,2,1,56.5,62.9,15.7,"[{'latitude': 1.4681, 'longitude': 103.74882}, {'latitude': 1.46815, 'longitude': 103.74883}]",0.33,4835,0.39,0.35,1,"[35, 45, 51, 53, 56, 58, 59, 60, 62, 63, 64, 66, 67, 69, 71, 73, 76, 79, 86]",12,29
14580017148778.0,00004d59-3500-0400-0000-0000018626f2,3,Jalan Lingkaran Dalam,50,7.44,62.8,2024/8/27,11,2,1,54.6,62.9,16,"[{'latitude': 1.46815, 'longitude': 103.74883}, {'latitude': 1.46821, 'longitude': 103.74887}]",0.73,4834,0.49,0.43,1,"[35, 45, 50, 53, 56, 58, 59, 60, 62, 63, 64, 66, 67, 69, 71, 73, 75, 79, 86]",11,29
14580012559701.0,00004d59-3500-0400-0000-000001862820,5,Jalan Kuning,50,9.03,41.9,2024/8/14,17,2,1,29.7,43.6,13,"[{'latitude': 1.47658, 'longitude': 103.76914}, {'latitude': 1.47657, 'longitude': 103.76922}]",3.07,8431,1.1,0.75,1,"[17, 24, 29, 33, 35, 37, 39, 41, 42, 44, 45, 46, 48, 49, 50, 52, 54, 56, 61]",17,33
14580014242670.0,00004d59-3500-0400-0000-000001862821,5,Jalan Kuning,50,126.09,26.6,2024/8/14,16,2,1,15.2,23.9,16.8,"[{'latitude': 1.47657, 'longitude': 103.76922}, {'latitude': 1.47656, 'longitude': 103.76927}, {'latitude': 1.47656, 'longitude': 103.7694}, {'latitude': 1.47657, 'longitude': 103.76956}, {'latitude': 1.47658, 'longitude': 103.76977}, {'latitude': 1.4766, 'longitude': 103.76998}, {'latitude': 1.47664, 'longitude': 103.77019}, {'latitude': 1.47667, 'longitude': 103.77034}]",25.76,8215,29.81,18.99,1,"[5, 7, 8, 10, 11, 13, 15, 18, 20, 24, 27, 31, 35, 38, 41, 44, 47, 50, 55]",16,33
14580015879499.0,00004d59-3500-0400-0000-000001862848,5,Jalan Abdul Rahman Andak,50,15.46,27.1,2024/8/13,19:00:00,2,1,23.2,26.8,8.7,"[{'latitude': 1.47845, 'longitude': 103.7494}, {'latitude': 1.47833, 'longitude': 103.74941}, {'latitude': 1.47831, 'longitude': 103.74942}]",1.85,1637,2.4,2.08,1,"[13, 17, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 38, 41]",19,34
14580015879498.0,00004d59-3500-0400-0000-000001862849,5,Jalan Abdul Rahman Andak,50,53.98,33.7,2024/8/13,18:00:00,2,1,28.1,34.3,8.4,"[{'latitude': 1.47831, 'longitude': 103.74942}, {'latitude': 1.47825, 'longitude': 103.74943}, {'latitude': 1.47819, 'longitude': 103.74945}, {'latitude': 1.47815, 'longitude': 103.74947}, {'latitude': 1.47806, 'longitude': 103.74951}, {'latitude': 1.47803, 'longitude': 103.74953}, {'latitude': 1.47798, 'longitude': 103.74955}, {'latitude': 1.47787, 'longitude': 103.74961}]",7.41,1640,6.93,5.67,1,"[19, 24, 27, 29, 30, 31, 32, 33, 34, 34, 35, 36, 37, 38, 39, 39, 41, 42, 45]",18,36
14580015150210.0,00004d59-3500-0400-0000-000001862857,5,Jalan Abdul Rahman Andak,30,159.66,43.8,2024/8/13,20:00:00,2,1,39.9,44.1,7.9,"[{'latitude': 1.4727, 'longitude': 103.75255}, {'latitude': 1.47266, 'longitude': 103.75256}, {'latitude': 1.47252, 'longitude': 103.75264}, {'latitude': 1.47233, 'longitude': 103.75274}, {'latitude': 1.47218, 'longitude': 103.75282}, {'latitude': 1.4721, 'longitude': 103.75287}, {'latitude': 1.47144, 'longitude': 103.75324}]",24.33,2338,14.41,13.03,1,"[32, 36, 38, 39, 40, 41, 42, 43, 44, 44, 45, 46, 46, 47, 48, 49, 50, 52, 55]",20,36
14580016760600.0,00004d59-3500-0400-0000-000001862858,5,Jalan Abdul Rahman Andak,30,8.43,52.1,2024/8/13,21:00:00,2,1,49.4,52.6,9.9,"[{'latitude': 1.47144, 'longitude': 103.75324}, {'latitude': 1.47138, 'longitude': 103.75328}]",0.21,2388,0.61,0.58,1,"[36, 41, 44, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 63, 66]",21,36
14580014825499.0,00004d59-3500-0400-0000-000001862a29,5,Jalan Kuning,50,7.53,22.8,2024/8/14,18,2,1,11.2,24.1,11.9,"[{'latitude': 1.48472, 'longitude': 103.77518}, {'latitude': 1.48474, 'longitude': 103.77518}, {'latitude': 1.48478, 'longitude': 103.77516}]",4.52,3620,2.43,1.12,1,"[4, 6, 8, 11, 13, 15, 18, 20, 22, 24, 26, 27, 29, 30, 31, 33, 35, 37, 40]",18,27
14580016517582.0,00004d59-3500-0400-0000-000001862a39,3,Lebuhraya Eastern Dispersal Link,50,7.26,73.5,2024/8/9,13,2,1,59.1,73.4,21,"[{'latitude': 1.48262, 'longitude': 103.78314}, {'latitude': 1.48268, 'longitude': 103.78317}]",0.64,45949,0.44,0.36,1,"[41, 50, 54, 57, 60, 63, 66, 69, 71, 73, 76, 79, 81, 84, 87, 91, 95, 100, 107]",13,16
14580017148592.0,00004d59-3500-0400-0000-000001862a3a,3,Lebuhraya Eastern Dispersal Link,50,35.08,73.1,2024/8/9,12,2,1,58,73.2,21.3,"[{'latitude': 1.48268, 'longitude': 103.78317}, {'latitude': 1.48284, 'longitude': 103.78326}, {'latitude': 1.48289, 'longitude': 103.78328}, {'latitude': 1.48292, 'longitude': 103.7833}, {'latitude': 1.48295, 'longitude': 103.78333}]",3.06,45938,2.18,1.73,1,"[40, 49, 53, 57, 60, 63, 65, 68, 71, 73, 76, 78, 81, 84, 87, 91, 95, 100, 106]",12,16
14580013657403.0,00004d59-3500-0400-0000-000001862afd,5,Jalan Harimau,50,5.24,18.8,2024/8/14,8,2,1,2.9,19.1,12.8,"[{'latitude': 1.48001, 'longitude': 103.76412}, {'latitude': 1.47999, 'longitude': 103.76416}]",18.19,5649,6.61,0.99,1,"[1, 1, 3, 6, 8, 11, 13, 16, 17, 19, 21, 22, 24, 25, 27, 29, 32, 35, 41]",8,36
14580013692914.0,00004d59-3500-0400-0000-000001862afe,5,Jalan Harimau,50,8.37,21.2,2024/8/14,9,2,1,4.3,22,13.1,"[{'latitude': 1.47999, 'longitude': 103.76416}, {'latitude': 1.47996, 'longitude': 103.76423}]",19,5699,7.09,1.37,1,"[1, 2, 5, 8, 12, 14, 17, 19, 20, 22, 24, 25, 26, 28, 30, 32, 34, 37, 43]",9,36
14580016012581.0,00004d59-3500-0400-0000-000001862b1e,4,Jalan Dato Sulaiman,50,61.98,24.1,2024/8/13,9:00:00,2,1,17.2,25.9,10.1,"[{'latitude': 1.48064, 'longitude': 103.75707}, {'latitude': 1.48017, 'longitude': 103.75706}, {'latitude': 1.48008, 'longitude': 103.75706}]",11.71,6253,12.95,8.61,1,"[7, 9, 11, 14, 17, 20, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 39]",9,38
14580016012583.0,00004d59-3500-0400-0000-000001862b1f,4,Jalan Dato Sulaiman,50,12.19,24,2024/8/13,8:00:00,2,1,19.1,24,8.2,"[{'latitude': 1.48008, 'longitude': 103.75706}, {'latitude': 1.47997, 'longitude': 103.75706}]",2.53,6332,2.3,1.83,1,"[10, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 26, 27, 29, 30, 31, 33, 37]",8,36
14580015875195.0,00004d59-3500-0400-0000-00000186a4b8,1,Lebuhraya Tebrau,50,8.68,22.4,2024/8/15,18,2,1,5.3,21.3,14.6,"[{'latitude': 1.47277, 'longitude': 103.76238}, {'latitude': 1.47281, 'longitude': 103.7624}, {'latitude': 1.47285, 'longitude': 103.76241}]",13.65,2872,5.94,1.47,1,"[1, 2, 5, 9, 12, 14, 16, 18, 20, 21, 23, 25, 28, 31, 33, 36, 38, 41, 46]",18,34
14580015875196.0,00004d59-3500-0400-0000-00000186a4b9,1,Lebuhraya Tebrau,50,12.44,19.4,2024/8/15,19,2,1,3.4,17.6,15.7,"[{'latitude': 1.47285, 'longitude': 103.76241}, {'latitude': 1.47286, 'longitude': 103.76242}, {'latitude': 1.4729, 'longitude': 103.76245}, {'latitude': 1.47294, 'longitude': 103.76247}]",23.46,2879,13.39,2.54,1,"[1, 1, 2, 2, 4, 6, 10, 12, 15, 18, 20, 23, 26, 29, 32, 34, 37, 40, 45]",19,35
14580015875191.0,00004d59-3500-0400-0000-00000186a4bc,1,Lebuhraya Tebrau,50,10.99,65.6,2024/8/15,21,2,1,57.7,67.5,15.4,"[{'latitude': 1.47283, 'longitude': 103.7625}, {'latitude': 1.47292, 'longitude': 103.76252}]",1.41,7886,0.69,0.59,1,"[35, 45, 51, 55, 58, 60, 62, 64, 66, 68, 69, 71, 72, 74, 76, 78, 80, 82, 87]",21,35
14580018917192.0,00004d59-3500-0400-0000-00000186a4dc,1,Lebuhraya Eastern Dispersal Link,40,25.17,45.5,2024/8/9,8,2,1,19.5,47.4,16.6,"[{'latitude': 1.4678, 'longitude': 103.76898}, {'latitude': 1.46758, 'longitude': 103.76895}]",14.34,11400,4.66,1.91,1,"[10, 23, 31, 36, 39, 41, 43, 45, 46, 47, 49, 50, 51, 53, 54, 56, 59, 62, 71]",8,30
14580018917194.0,00004d59-3500-0400-0000-00000186a4dd,1,Lebuhraya Eastern Dispersal Link,40,64.08,44,2024/8/9,9,2,1,17,46.3,16.6,"[{'latitude': 1.46758, 'longitude': 103.76895}, {'latitude': 1.467, 'longitude': 103.76889}]",38.84,11328,13.61,4.98,1,"[5, 21, 29, 35, 38, 40, 42, 44, 45, 46, 48, 49, 50, 51, 53, 55, 57, 60, 68]",9,30
14580012706930.0,00004d59-3500-0400-0000-00000186a4df,1,Jalan Lingkaran Dalam,50,88.7,29.7,2024/8/27,9,2,1,13,32,14.7,"[{'latitude': 1.46816, 'longitude': 103.76906}, {'latitude': 1.46805, 'longitude': 103.76907}, {'latitude': 1.46788, 'longitude': 103.76908}, {'latitude': 1.46765, 'longitude': 103.76908}, {'latitude': 1.46744, 'longitude': 103.76908}, {'latitude': 1.46735, 'longitude': 103.76907}]",47.4,12399,24.48,9.98,1,"[3, 8, 12, 16, 19, 23, 25, 28, 30, 32, 34, 35, 36, 38, 39, 41, 43, 47, 52]",9,30
14580017330299.0,00004d59-3500-0400-0000-00000186a4e0,1,Jalan Lingkaran Dalam,50,26.65,29.7,2024/8/27,8,2,1,10,31.3,15.8,"[{'latitude': 1.46735, 'longitude': 103.76907}, {'latitude': 1.46734, 'longitude': 103.76907}, {'latitude': 1.46728, 'longitude': 103.76905}, {'latitude': 1.46722, 'longitude': 103.76902}, {'latitude': 1.46714, 'longitude': 103.76897}]",21.7,12444,9.62,3.07,1,"[2, 5, 11, 15, 19, 22, 24, 27, 29, 31, 33, 35, 37, 39, 40, 43, 45, 49, 55]",8,28
14580015723060.0,00004d59-3500-0400-0000-00000186a4fd,4,Jalan Yahya Awal,30,6.75,25.1,2024/8/13,19,2,1,4.5,23.9,16.1,"[{'latitude': 1.46927, 'longitude': 103.75105}, {'latitude': 1.46933, 'longitude': 103.75101}]",14.35,4686,5.43,1.02,1,"[1, 2, 5, 9, 13, 16, 18, 20, 22, 24, 26, 29, 32, 35, 38, 40, 43, 46, 51]",19,33
14580014150777.0,00004d59-3500-0400-0000-00000186a4fe,4,Jalan Yahya Awal,30,5.1,26.7,2024/8/13,18,2,1,9.2,25.1,14.9,"[{'latitude': 1.46933, 'longitude': 103.75101}, {'latitude': 1.46936, 'longitude': 103.75099}]",5.97,4721,1.99,0.73,1,"[3, 7, 10, 13, 16, 18, 20, 21, 23, 25, 28, 30, 33, 36, 38, 40, 43, 46, 51]",18,33
14580014316935.0,00004d59-3500-0400-0000-00000186a500,4,Jalan Yahya Awal,30,4.53,33.3,2024/8/14,8,2,1,24.9,34.4,11.8,"[{'latitude': 1.46942, 'longitude': 103.75107}, {'latitude': 1.46939, 'longitude': 103.75109}]",0.71,2055,0.65,0.47,1,"[10, 16, 21, 25, 28, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 42, 43, 46, 51]",8,33
14580015130510.0,00004d59-3500-0400-0000-00000186a501,4,Jalan Yahya Awal,30,25.68,35.3,2024/8/14,18,2,1,26,36.7,12.2,"[{'latitude': 1.46939, 'longitude': 103.75109}, {'latitude': 1.46918, 'longitude': 103.7512}]",4.31,2051,3.56,2.52,1,"[10, 17, 23, 28, 30, 32, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 48, 53]",18,33
14580015875035.0,00004d59-3500-0400-0000-00000186a50f,3,Jalan Tun Abdul Razak,50,19.99,22,2024/8/14,9,2,1,7.6,22.8,13.7,"[{'latitude': 1.47224, 'longitude': 103.75574}, {'latitude': 1.47232, 'longitude': 103.75571}, {'latitude': 1.4724, 'longitude': 103.7557}, {'latitude': 1.47242, 'longitude': 103.75569}]",15.08,10318,9.42,3.16,1,"[2, 2, 4, 7, 12, 15, 17, 19, 21, 23, 24, 26, 27, 29, 31, 33, 36, 39, 44]",9,36
14580015875032.0,00004d59-3500-0400-0000-00000186a510,3,Jalan Tun Abdul Razak,50,13.78,23.2,2024/8/14,8,2,1,8.2,24,12.6,"[{'latitude': 1.47242, 'longitude': 103.75569}, {'latitude': 1.47246, 'longitude': 103.75569}, {'latitude': 1.47254, 'longitude': 103.75568}]",11.95,10425,6.07,2.07,1,"[1, 3, 8, 13, 16, 18, 20, 21, 23, 24, 25, 26, 28, 29, 31, 32, 35, 38, 43]",8,36
14580012693476.0,00004d59-3500-0400-0000-00000186a518,3,Jalan Lingkaran Dalam,50,10.72,39.4,2024/8/27,10,2,1,33.7,37.8,13.2,"[{'latitude': 1.47262, 'longitude': 103.75586}, {'latitude': 1.47253, 'longitude': 103.75591}]",0.87,3573,1.15,1.02,1,"[22, 26, 29, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 43, 45, 47, 50, 56, 64]",10,36
14580015875034.0,00004d59-3500-0400-0000-00000186a519,3,Jalan Lingkaran Dalam,50,22.88,41.7,2024/8/27,7,2,1,36.9,40.6,12.3,"[{'latitude': 1.47253, 'longitude': 103.75591}, {'latitude': 1.47236, 'longitude': 103.75602}]",1.54,3562,2.23,2.03,1,"[25, 29, 32, 33, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 47, 49, 52, 56, 64]",7,36
14580014457528.0,00004d59-3500-0400-0000-00000186a51b,3,Jalan Lingkaran Dalam,70,12.14,31.7,2024/8/27,18,2,1,28.9,31.4,8,"[{'latitude': 1.47273, 'longitude': 103.75613}, {'latitude': 1.47267, 'longitude': 103.7561}, {'latitude': 1.47263, 'longitude': 103.75609}]",0.91,6994,1.51,1.39,1,"[19, 23, 25, 26, 27, 28, 29, 30, 31, 31, 32, 33, 34, 35, 36, 38, 39, 41, 45]",18,35
14580014457529.0,00004d59-3500-0400-0000-00000186a51c,3,Jalan Lingkaran Dalam,70,30.59,34.9,2024/8/28,8,2,1,33.2,34.5,6.9,"[{'latitude': 1.47263, 'longitude': 103.75609}, {'latitude': 1.47258, 'longitude': 103.75607}, {'latitude': 1.47249, 'longitude': 103.75604}, {'latitude': 1.47236, 'longitude': 103.75602}]",1.07,6981,3.31,3.19,1,"[25, 27, 29, 30, 31, 32, 32, 33, 34, 35, 35, 36, 37, 38, 39, 40, 41, 43, 46]",8,36
14580012677338.0,00004d59-3500-0400-0000-00000186ac52,1,Lebuhraya Tebrau,50,24.56,43.8,2024/8/16,7,2,1,35.6,43,14.8,"[{'latitude': 1.47526, 'longitude': 103.76302}, {'latitude': 1.47548, 'longitude': 103.76307}]",2.95,43037,2.49,2.06,1,"[19, 26, 30, 34, 36, 37, 39, 40, 42, 43, 45, 46, 48, 50, 52, 55, 58, 63, 70]",7,37
14580013662224.0,00004d59-3500-0400-0000-00000186ac53,1,Lebuhraya Tebrau,50,14.31,45.1,2024/8/16,10,2,1,35.8,45.1,14.9,"[{'latitude': 1.47548, 'longitude': 103.76307}, {'latitude': 1.47556, 'longitude': 103.76309}, {'latitude': 1.4756, 'longitude': 103.7631}]",2.07,43001,1.44,1.14,1,"[18, 26, 31, 35, 37, 39, 41, 42, 44, 45, 47, 48, 50, 52, 53, 56, 59, 63, 70]",10,37
14580013342879.0,00004d59-3500-0400-0000-00000186ac55,1,Lebuhraya Tebrau,50,5.09,39.9,2024/8/16,11,2,1,28.8,39.7,16.4,"[{'latitude': 1.47754, 'longitude': 103.76357}, {'latitude': 1.47758, 'longitude': 103.76358}]",1.09,42945,0.64,0.46,1,"[14, 19, 23, 25, 28, 30, 32, 35, 37, 40, 42, 44, 47, 49, 52, 54, 57, 61, 67]",11,36
14580013342876.0,00004d59-3500-0400-0000-00000186ac56,1,Lebuhraya Tebrau,50,19.72,41.2,2024/8/16,12,2,1,27.5,42.3,16.8,"[{'latitude': 1.47758, 'longitude': 103.76358}, {'latitude': 1.47765, 'longitude': 103.7636}, {'latitude': 1.47775, 'longitude': 103.76364}]",3.98,35500,2.58,1.68,1,"[12, 18, 23, 26, 30, 33, 35, 38, 40, 42, 44, 46, 48, 51, 53, 55, 58, 62, 67]",12,36
14580014309196.0,00004d59-3500-0400-0000-00000186ac58,4,Jalan Dato Abdullah Tahir,50,8.55,17.3,2024/8/13,8:00:00,2,1,7.6,15.4,12.4,"[{'latitude': 1.47777, 'longitude': 103.76356}, {'latitude': 1.47775, 'longitude': 103.76364}]",5.99,7151,4.04,2,1,"[2, 3, 5, 6, 7, 9, 10, 12, 14, 15, 17, 19, 21, 23, 25, 27, 29, 33, 39]",8,36
14580014105685.0,00004d59-3500-0400-0000-00000186c111,5,Jalan Tanjung Puteri,50,8.03,16.7,2024/8/12,19,2,1,3.5,14.7,13.8,"[{'latitude': 1.46233, 'longitude': 103.77318}, {'latitude': 1.46234, 'longitude': 103.77325}]",15.19,5554,8.19,1.97,1,"[1, 1, 2, 3, 5, 6, 8, 10, 13, 15, 17, 19, 21, 23, 25, 28, 31, 36, 43]",19,18
14580014105681.0,00004d59-3500-0400-0000-00000186c112,5,Jalan Tanjung Puteri,50,7.7,19.3,2024/8/12,18,2,1,5.9,18.3,13.1,"[{'latitude': 1.46234, 'longitude': 103.77325}, {'latitude': 1.46235, 'longitude': 103.77332}]",10.19,5579,4.73,1.51,1,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 18, 20, 22, 24, 25, 27, 30, 32, 37, 44]",18,18
14580012689341.0,00004d59-3500-0400-0000-00000186c82e,4,Jalan Kolam Air,60,53.67,52.4,2024/8/14,8,2,1,37.9,54.1,17,"[{'latitude': 1.47166, 'longitude': 103.73664}, {'latitude': 1.47214, 'longitude': 103.73662}]",8.48,9276,5.1,3.57,1,"[19, 30, 36, 40, 44, 46, 48, 50, 52, 54, 56, 58, 60, 61, 64, 66, 69, 72, 77]",8,18
14580012689343.0,00004d59-3500-0400-0000-00000186c82f,4,Jalan Kolam Air,60,19.24,52.8,2024/8/14,19,2,1,36.9,54.1,16.6,"[{'latitude': 1.47214, 'longitude': 103.73662}, {'latitude': 1.47232, 'longitude': 103.73661}]",5.47,9293,1.88,1.28,1,"[21, 32, 37, 41, 44, 46, 48, 50, 52, 54, 56, 58, 60, 61, 64, 66, 69, 72, 78]",19,18
14580015488660.0,00004d59-3500-0400-0000-00000186ca02,1,Lebuhraya Tebrau,70,86.72,30,2024/8/16,8,2,1,13.9,30.7,18.4,"[{'latitude': 1.47867, 'longitude': 103.76389}, {'latitude': 1.47943, 'longitude': 103.76409}]",27.84,41482,22.4,10.17,1,"[4, 5, 7, 9, 13, 18, 22, 25, 28, 31, 33, 36, 38, 40, 43, 46, 49, 54, 60]",8,39
14580012707088.0,00004d59-3500-0400-0000-00000186ca03,1,Lebuhraya Tebrau,70,24.89,30.1,2024/8/16,13,2,1,9.6,29.3,18.3,"[{'latitude': 1.47943, 'longitude': 103.76409}, {'latitude': 1.47964, 'longitude': 103.76414}]",19.1,41680,9.38,3.06,1,"[2, 4, 9, 14, 18, 20, 23, 25, 27, 29, 31, 33, 36, 38, 41, 45, 49, 55, 63]",13,37
14580015112652.0,00004d59-3500-0400-0000-00000186dddb,5,Jalan Ngee Heng,50,5.89,24.5,2024/8/8,9,2,1,19.1,23.7,9.9,"[{'latitude': 1.46517, 'longitude': 103.76031}, {'latitude': 1.4652, 'longitude': 103.76027}]",1.23,8220,1.11,0.89,1,"[11, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 25, 26, 28, 29, 30, 32, 36, 43]",9,24
14580014320387.0,00004d59-3500-0400-0000-00000186ddde,5,Jalan Ngee Heng,50,31.05,29.2,2024/8/11,9,2,1,20.3,29,11.3,"[{'latitude': 1.46586, 'longitude': 103.75983}, {'latitude': 1.46599, 'longitude': 103.75976}, {'latitude': 1.4661, 'longitude': 103.75969}]",10.04,8505,5.52,3.85,1,"[11, 16, 19, 21, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 35, 37, 39, 42, 48]",9,25
